"","X1","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount","stem","uni_lemma","nb_realisations_lemma","words_lemma","sum_wordcount_lemma","mean_character_count_lemma","sum_freq","mean_mlu_lemma","sum_solo_lemma","sum_last_lemma","sum_first_lemma"
"143",308,"giochiamo",1,0.000249500998003992,7,NA,NA,NA,9,"Italian",4008,"gioc","play",7,"giocare, giochiamo, giochi, gioco, gioca, giocando, giocavano",17,7,0.00424151696606786,8.3047619047619,0,6,0
"144",313,"venuta",1,0.000249500998003992,3,NA,1,NA,6,"Italian",4008,"ven","come",2,"venuto, venuta",2,6,0.000499001996007984,6,0,1,0
"145",315,"cantare",4,0.000998003992015968,5.5,NA,2,NA,7,"Italian",4008,"cant","sing",4,"canta, cantare, cantano, cantiamo",9,6.75,0.00224550898203593,6.25,0,2,0
"146",316,"giochi",6,0.00149700598802395,8.83333333333333,NA,4,NA,6,"Italian",4008,"gioc","play",7,"giocare, giochiamo, giochi, gioco, gioca, giocando, giocavano",17,7,0.00424151696606786,8.3047619047619,0,6,0
"147",318,"brava",1,0.000249500998003992,5,NA,NA,1,5,"Italian",4008,"brav","good boy/girl",2,"brava, bravo",3,5,0.000748502994011976,5,0,1,1
"148",320,"rotte",1,0.000249500998003992,5,NA,1,NA,5,"Italian",4008,"rott","broken",2,"rotte, rotta",2,5,0.000499001996007984,9,0,1,0
"149",321,"mettiamo",10,0.00249500998003992,6.6,NA,NA,2,8,"Italian",4008,"mett","put",5,"mettono, mettiamo, mette, metterli, metti",16,6.6,0.00399201596806387,6.42,0,1,2
"150",323,"finiamo",1,0.000249500998003992,11,NA,NA,NA,7,"Italian",4008,"fin","finish",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"151",323,"finiamo",1,0.000249500998003992,11,NA,NA,NA,7,"Italian",4008,"fin","finished",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"152",324,"laviamo",3,0.000748502994011976,3.33333333333333,NA,1,1,7,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"153",326,"tazze",1,0.000249500998003992,3,NA,1,NA,5,"Italian",4008,"tazz","cup",2,"tazze, tazza",2,5,0.000499001996007984,6,0,2,0
"154",327,"lavo",1,0.000249500998003992,6,NA,NA,NA,4,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"155",328,"tu",3,0.000748502994011976,11.6666666666667,NA,NA,NA,2,"Italian",4008,"tu","you",1,"tu",3,2,0.000748502994011976,11.6666666666667,0,0,0
"156",332,"capelli",5,0.00124750499001996,6.8,NA,3,NA,7,"Italian",4008,"capell","hair",1,"capelli",5,7,0.00124750499001996,6.8,0,3,0
"157",334,"direi",1,0.000249500998003992,10,NA,NA,NA,5,"Italian",4008,"dire","say",2,"direi, dire",2,4.5,0.000499001996007984,10.5,0,0,0
"158",336,"uscire",1,0.000249500998003992,10,NA,1,NA,6,"Italian",4008,"uscir","go out",1,"uscire",1,6,0.000249500998003992,10,0,1,0
"159",346,"rotta",1,0.000249500998003992,13,NA,NA,NA,5,"Italian",4008,"rott","broken",2,"rotte, rotta",2,5,0.000499001996007984,9,0,1,0
"160",350,"levartela",1,0.000249500998003992,7,NA,NA,NA,9,"Italian",4008,"lev","take off",2,"levartela, togliergli",2,9.5,0.000499001996007984,8.5,0,0,0
"161",352,"mangi",2,0.000499001996007984,13,NA,NA,NA,5,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"162",354,"bagno",2,0.000499001996007984,5.5,NA,1,NA,5,"Italian",4008,"bagn","bath",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"163",354,"bagno",2,0.000499001996007984,5.5,NA,1,NA,5,"Italian",4008,"bagn","bathroom",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"164",354,"bagno",2,0.000499001996007984,5.5,NA,1,NA,5,"Italian",4008,"bagn","wet (description)",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"165",355,"lavati",1,0.000249500998003992,10,NA,NA,NA,6,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"166",356,"ieri",1,0.000249500998003992,10,NA,NA,NA,4,"Italian",4008,"ier","yesterday",1,"ieri",1,4,0.000249500998003992,10,0,0,0
"167",358,"aspetta",4,0.000998003992015968,6.5,NA,2,1,7,"Italian",4008,"aspett","wait",2,"aspetta, aspettano",6,8,0.00149700598802395,8.5,0,2,1
"168",359,"lavarti",1,0.000249500998003992,10,NA,NA,NA,7,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"169",360,"dentro",5,0.00124750499001996,7.6,NA,1,1,6,"Italian",4008,"dentr","inside",1,"dentro",5,6,0.00124750499001996,7.6,0,1,1
"170",363,"caramelle",1,0.000249500998003992,1,1,NA,NA,9,"Italian",4008,"caramell","candy",1,"caramelle",1,9,0.000249500998003992,1,1,0,0
"171",366,"bella",3,0.000748502994011976,4,1,NA,NA,5,"Italian",4008,"bell","nice",5,"bello, bella, belli, belle, bellissima",14,6,0.00349301397205589,6.24,2,5,0
"172",367,"favola",2,0.000499001996007984,6.5,NA,NA,NA,6,"Italian",4008,"favol","book",4,"libro, favola, storia, libri",8,5.5,0.00199600798403194,6,0,3,0
"173",368,"sento",3,0.000748502994011976,7,NA,2,NA,5,"Italian",4008,"sent","hear",4,"sentire, senti, sento, sente",11,5.5,0.00274451097804391,8.60416666666667,0,4,0
"174",369,"niente",3,0.000748502994011976,10,NA,NA,NA,6,"Italian",4008,"nient","any",1,"niente",3,6,0.000748502994011976,10,0,0,0
"175",370,"parli",1,0.000249500998003992,7,NA,NA,NA,5,"Italian",4008,"parl","talk",3,"parlare, parla, parli",9,5.66666666666667,0.00224550898203593,7.55555555555556,0,0,0
"176",374,"faccio",2,0.000499001996007984,8,NA,NA,NA,6,"Italian",4008,"facc","face",2,"facciamo, faccio",8,7,0.00199600798403193,7.41666666666667,0,1,0
"177",376,"finita",1,0.000249500998003992,8,NA,1,NA,6,"Italian",4008,"fin","finish",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"178",376,"finita",1,0.000249500998003992,8,NA,1,NA,6,"Italian",4008,"fin","finished",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"179",377,"bambino",8,0.00199600798403194,9.125,NA,3,NA,7,"Italian",4008,"bambin","child",6,"a, bambini, bimbi, bimba, bimbo, bambino",103,5,0.0256986027944112,8.56496697746698,0,18,3
"180",382,"cercare",1,0.000249500998003992,4,NA,1,NA,7,"Italian",4008,"cerc","seek",5,"cercare, cercarlo, cerca, cercano, cercato",6,6.8,0.00149700598802395,6.9,0,1,0
"181",386,"mio",1,0.000249500998003992,9,NA,NA,NA,3,"Italian",4008,"mio","my",2,"a, mio",53,2,0.0132235528942116,8.78846153846154,0,0,3
"182",388,"giù",1,0.000249500998003992,6,NA,NA,1,3,"Italian",4008,"giù","down",1,"giù",1,3,0.000249500998003992,6,0,0,1
"183",389,"cercarlo",1,0.000249500998003992,6,NA,NA,NA,8,"Italian",4008,"cerc","seek",5,"cercare, cercarlo, cerca, cercano, cercato",6,6.8,0.00149700598802395,6.9,0,1,0
"184",393,"vediamo",3,0.000748502994011976,6,NA,1,NA,7,"Italian",4008,"ved","see",6,"vedere, vedi, vederli, vediamo, vedono, vede",41,5.66666666666667,0.0102295409181637,7.90865384615385,0,12,12
"185",395,"camera",2,0.000499001996007984,6.5,NA,2,NA,6,"Italian",4008,"camer","room",1,"camera",2,6,0.000499001996007984,6.5,0,2,0
"186",400,"toccarlo",1,0.000249500998003992,13,NA,NA,NA,8,"Italian",4008,"tocc","touch",1,"toccarlo",1,8,0.000249500998003992,13,0,0,0
"187",401,"sente",1,0.000249500998003992,13,NA,NA,NA,5,"Italian",4008,"sent","hear",4,"sentire, senti, sento, sente",11,5.5,0.00274451097804391,8.60416666666667,0,4,0
"188",410,"suo",8,0.00199600798403194,10.125,NA,NA,NA,3,"Italian",4008,"suo","his",3,"a, suo, suoi",61,2.66666666666667,0.0152195608782435,8.23397435897436,0,0,3
"189",412,"loro",10,0.00249500998003992,8.1,NA,2,1,4,"Italian",4008,"lor","they",1,"loro",10,4,0.00249500998003992,8.1,0,2,1
"190",416,"alzarsi",1,0.000249500998003992,11,NA,1,NA,7,"Italian",4008,"alzars","stand",5,"alzarsi, alzarci, alzati, alzarmi, alzavano",5,7,0.00124750499001996,10,0,1,0
"191",418,"tutta",2,0.000499001996007984,7,NA,NA,NA,5,"Italian",4008,"tutt","all",4,"tutto, tutti, tutte, tutta",31,5,0.00773453093812375,7.92830882352941,0,4,1
"192",422,"letto",7,0.00174650698602794,11,NA,1,NA,5,"Italian",4008,"lett","bed",1,"letto",7,5,0.00174650698602794,11,0,1,0
"193",428,"tanti",3,0.000748502994011976,8.33333333333333,NA,3,NA,5,"Italian",4008,"tant","a lot",2,"tanti, tanto",4,5,0.000998003992015968,8.66666666666666,0,3,0
"194",436,"cucina",1,0.000249500998003992,10,NA,NA,NA,6,"Italian",4008,"cucin","kitchen",1,"cucina",1,6,0.000249500998003992,10,0,0,0
"195",437,"signore",2,0.000499001996007984,9,NA,NA,NA,7,"Italian",4008,"signor","sir",3,"a, signori, signore",55,5,0.0137225548902196,7.85897435897436,0,1,3
"196",438,"papà",7,0.00174650698602794,10.2857142857143,NA,3,NA,4,"Italian",4008,"pap","daddy",1,"papà",7,4,0.00174650698602794,10.2857142857143,0,3,0
"197",444,"mangerà",1,0.000249500998003992,6,NA,NA,NA,7,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"198",447,"alzarci",1,0.000249500998003992,9,NA,NA,NA,7,"Italian",4008,"alzarc","stand",5,"alzarsi, alzarci, alzati, alzarmi, alzavano",5,7,0.00124750499001996,10,0,1,0
"199",449,"alzati",1,0.000249500998003992,8,NA,NA,NA,6,"Italian",4008,"alzat","stand",5,"alzarsi, alzarci, alzati, alzarmi, alzavano",5,7,0.00124750499001996,10,0,1,0
"200",450,"tanto",1,0.000249500998003992,9,NA,NA,NA,5,"Italian",4008,"tant","a lot",2,"tanti, tanto",4,5,0.000998003992015968,8.66666666666666,0,3,0
"201",451,"lava",3,0.000748502994011976,8,NA,2,NA,4,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"202",452,"veste",1,0.000249500998003992,2,NA,1,NA,5,"Italian",4008,"vest","dress (object)",3,"vestiti, veste, vestito",5,6.33333333333333,0.00124750499001996,6.66666666666667,0,1,0
"203",456,"piedi",3,0.000748502994011976,7.33333333333333,NA,NA,NA,5,"Italian",4008,"pied","feet",1,"piedi",3,5,0.000748502994011976,7.33333333333333,0,0,0
"204",457,"seduto",2,0.000499001996007984,3,1,1,NA,6,"Italian",4008,"sed","chair",3,"seduta, seduto, sedano",4,6,0.000998003992015968,6.66666666666667,1,1,0
"205",457,"seduto",2,0.000499001996007984,3,1,1,NA,6,"Italian",4008,"sed","sit",3,"seduta, seduto, sedano",4,6,0.000998003992015968,6.66666666666667,1,1,0
"206",459,"vestito",2,0.000499001996007984,8.5,NA,NA,NA,7,"Italian",4008,"vest","dress (object)",3,"vestiti, veste, vestito",5,6.33333333333333,0.00124750499001996,6.66666666666667,0,1,0
"207",461,"finire",1,0.000249500998003992,10,NA,NA,NA,6,"Italian",4008,"fin","finish",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"208",461,"finire",1,0.000249500998003992,10,NA,NA,NA,6,"Italian",4008,"fin","finished",7,"finito, fino, finiamo, finita, finire, fine, finiti",10,5.57142857142857,0.00249500998003992,9.54761904761905,0,3,0
"209",462,"lavare",2,0.000499001996007984,11.5,NA,NA,NA,6,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"210",463,"laverà",2,0.000499001996007984,6,NA,NA,NA,6,"Italian",4008,"lav","wash",7,"laviamo, lavo, lavati, lavarti, lava, lavare, laverà",13,5.71428571428571,0.0032435129740519,7.83333333333333,0,3,1
"211",464,"denti",3,0.000748502994011976,10.3333333333333,NA,2,NA,5,"Italian",4008,"dent","tooth",1,"denti",3,5,0.000748502994011976,10.3333333333333,0,2,0
"212",466,"pettina",1,0.000249500998003992,5,NA,NA,NA,7,"Italian",4008,"pettin","comb (action)",2,"pettina, pettinare",2,8,0.000499001996007984,9,0,0,0
"213",466,"pettina",1,0.000249500998003992,5,NA,NA,NA,7,"Italian",4008,"pettin","comb (object)",2,"pettina, pettinare",2,8,0.000499001996007984,9,0,0,0
"214",469,"doccia",7,0.00174650698602794,9.42857142857143,NA,2,NA,6,"Italian",4008,"docc","shower",1,"doccia",7,6,0.00174650698602794,9.42857142857143,0,2,0
"215",472,"mattina",3,0.000748502994011976,9,NA,2,NA,7,"Italian",4008,"mattin","morning",1,"mattina",3,7,0.000748502994011976,9,0,2,0
"216",475,"vedono",1,0.000249500998003992,7,NA,NA,NA,6,"Italian",4008,"ved","see",6,"vedere, vedi, vederli, vediamo, vedono, vede",41,5.66666666666667,0.0102295409181637,7.90865384615385,0,12,12
"217",477,"pettinare",1,0.000249500998003992,13,NA,NA,NA,9,"Italian",4008,"pettin","comb (action)",2,"pettina, pettinare",2,8,0.000499001996007984,9,0,0,0
"218",477,"pettinare",1,0.000249500998003992,13,NA,NA,NA,9,"Italian",4008,"pettin","comb (object)",2,"pettina, pettinare",2,8,0.000499001996007984,9,0,0,0
"219",478,"pulire",1,0.000249500998003992,13,NA,NA,NA,6,"Italian",4008,"pul","clean (action)",1,"pulire",1,6,0.000249500998003992,13,0,0,0
"220",478,"pulire",1,0.000249500998003992,13,NA,NA,NA,6,"Italian",4008,"pul","clean (description)",1,"pulire",1,6,0.000249500998003992,13,0,0,0
"221",481,"cerca",2,0.000499001996007984,10.5,NA,NA,NA,5,"Italian",4008,"cerc","seek",5,"cercare, cercarlo, cerca, cercano, cercato",6,6.8,0.00149700598802395,6.9,0,1,0
"222",486,"pantaloni",1,0.000249500998003992,8,NA,1,NA,9,"Italian",4008,"pantalon","pants",1,"pantaloni",1,9,0.000249500998003992,8,0,1,0
"223",487,"prendeva",1,0.000249500998003992,9,NA,NA,NA,8,"Italian",4008,"prend","take",8,"prendi, prendiamo, prendere, prende, prenderla, prendeva, prendo, prenderlo",16,7.625,0.00399201596806387,7.47916666666667,0,3,2
"224",492,"uno",6,0.00149700598802395,5.16666666666667,1,NA,NA,3,"Italian",4008,"uno","a",3,"un, una, uno",104,2.66666666666667,0.0259481037924152,6.41666666666667,1,1,17
"225",494,"pane",1,0.000249500998003992,10,NA,NA,NA,4,"Italian",4008,"pan","bread",1,"pane",1,4,0.000249500998003992,10,0,0,0
"226",496,"mangiano",2,0.000499001996007984,8,NA,NA,NA,8,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"227",499,"finestra",3,0.000748502994011976,12.3333333333333,NA,2,NA,8,"Italian",4008,"finestr","window",1,"finestra",3,8,0.000748502994011976,12.3333333333333,0,2,0
"228",500,"uccellino",1,0.000249500998003992,2,NA,1,NA,9,"Italian",4008,"uccellin","bird",2,"uccellino, uccellini",2,9,0.000499001996007984,3.5,0,2,0
"229",501,"altalena",5,0.00124750499001996,6.2,NA,3,NA,8,"Italian",4008,"altalen","swing (object)",2,"altalena, altalene",6,8,0.00149700598802395,4.1,0,4,0
"230",503,"altalene",1,0.000249500998003992,2,NA,1,NA,8,"Italian",4008,"altalen","swing (object)",2,"altalena, altalene",6,8,0.00149700598802395,4.1,0,4,0
"231",504,"alberi",3,0.000748502994011976,10,NA,2,NA,6,"Italian",4008,"alber","tree",2,"alberi, albero",4,6,0.000998003992015968,8.5,0,3,0
"232",505,"belli",4,0.000998003992015968,5,NA,2,NA,5,"Italian",4008,"bell","nice",5,"bello, bella, belli, belle, bellissima",14,6,0.00349301397205589,6.24,2,5,0
"233",511,"latte",1,0.000249500998003992,9,NA,NA,NA,5,"Italian",4008,"latt","milk",1,"latte",1,5,0.000249500998003992,9,0,0,0
"234",512,"tazza",1,0.000249500998003992,9,NA,1,NA,5,"Italian",4008,"tazz","cup",2,"tazze, tazza",2,5,0.000499001996007984,6,0,2,0
"235",515,"sporcarsi",1,0.000249500998003992,11,NA,NA,NA,9,"Italian",4008,"sporc","dirty",2,"sporcarsi, sporcata",2,8.5,0.000499001996007984,7,0,1,0
"236",519,"mangiato",1,0.000249500998003992,12,NA,NA,NA,8,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"237",520,"aspettano",2,0.000499001996007984,10.5,NA,NA,NA,9,"Italian",4008,"aspett","wait",2,"aspetta, aspettano",6,8,0.00149700598802395,8.5,0,2,1
"238",525,"gioco",1,0.000249500998003992,7,NA,NA,NA,5,"Italian",4008,"gioc","play",7,"giocare, giochiamo, giochi, gioco, gioca, giocando, giocavano",17,7,0.00424151696606786,8.3047619047619,0,6,0
"239",527,"uccellini",1,0.000249500998003992,5,NA,1,NA,9,"Italian",4008,"uccellin","bird",2,"uccellino, uccellini",2,9,0.000499001996007984,3.5,0,2,0
"240",529,"gioca",2,0.000499001996007984,7.5,NA,NA,NA,5,"Italian",4008,"gioc","play",7,"giocare, giochiamo, giochi, gioco, gioca, giocando, giocavano",17,7,0.00424151696606786,8.3047619047619,0,6,0
"241",537,"portato",1,0.000249500998003992,6,NA,NA,NA,7,"Italian",4008,"port","door",5,"porta, porti, portiamo, portato, portano",8,6.4,0.00199600798403194,7,0,2,1
"242",538,"suoi",1,0.000249500998003992,6,NA,NA,NA,4,"Italian",4008,"suo","his",3,"a, suo, suoi",61,2.66666666666667,0.0152195608782435,8.23397435897436,0,0,3
"243",539,"animali",1,0.000249500998003992,6,NA,1,NA,7,"Italian",4008,"animal","animal",4,"animali, animale, animaletti, animaletto",9,8.5,0.00224550898203593,6.85416666666667,0,2,0
"244",541,"animale",1,0.000249500998003992,6,NA,NA,NA,7,"Italian",4008,"animal","animal",4,"animali, animale, animaletti, animaletto",9,8.5,0.00224550898203593,6.85416666666667,0,2,0
"245",547,"animaletti",4,0.000998003992015968,9.75,NA,1,NA,10,"Italian",4008,"animalett","animal",4,"animali, animale, animaletti, animaletto",9,8.5,0.00224550898203593,6.85416666666667,0,2,0
"246",548,"gallina",4,0.000998003992015968,8.75,NA,1,NA,7,"Italian",4008,"gallin","hen",1,"gallina",4,7,0.000998003992015968,8.75,0,1,0
"247",549,"uova",1,0.000249500998003992,7,NA,1,NA,4,"Italian",4008,"uov","egg",1,"uova",1,4,0.000249500998003992,7,0,1,0
"248",558,"giocando",1,0.000249500998003992,8,NA,NA,NA,8,"Italian",4008,"gioc","play",7,"giocare, giochiamo, giochi, gioco, gioca, giocando, giocavano",17,7,0.00424151696606786,8.3047619047619,0,6,0
"249",564,"portano",1,0.000249500998003992,6,NA,NA,NA,7,"Italian",4008,"port","door",5,"porta, porti, portiamo, portato, portano",8,6.4,0.00199600798403194,7,0,2,1
"250",570,"cercano",1,0.000249500998003992,7,NA,NA,NA,7,"Italian",4008,"cerc","seek",5,"cercare, cercarlo, cerca, cercano, cercato",6,6.8,0.00149700598802395,6.9,0,1,0
"251",573,"cassetta",2,0.000499001996007984,10.5,NA,1,NA,8,"Italian",4008,"cassett","drawer",2,"cassetta, cassetto",3,8,0.000748502994011976,12.25,0,1,0
"252",575,"cassetto",1,0.000249500998003992,14,NA,NA,NA,8,"Italian",4008,"cassett","drawer",2,"cassetta, cassetto",3,8,0.000748502994011976,12.25,0,1,0
"253",576,"cercato",1,0.000249500998003992,7,NA,NA,NA,7,"Italian",4008,"cerc","seek",5,"cercare, cercarlo, cerca, cercano, cercato",6,6.8,0.00149700598802395,6.9,0,1,0
"254",581,"albero",1,0.000249500998003992,7,NA,1,NA,6,"Italian",4008,"alber","tree",2,"alberi, albero",4,6,0.000998003992015968,8.5,0,3,0
"255",582,"bravo",2,0.000499001996007984,5,NA,1,NA,5,"Italian",4008,"brav","good boy/girl",2,"brava, bravo",3,5,0.000748502994011976,5,0,1,1
"256",584,"lei",1,0.000249500998003992,5,NA,NA,NA,3,"Italian",4008,"lei","she",1,"lei",1,3,0.000249500998003992,5,0,0,0
"257",591,"bagna",4,0.000998003992015968,9.25,NA,2,NA,5,"Italian",4008,"bagn","bath",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"258",591,"bagna",4,0.000998003992015968,9.25,NA,2,NA,5,"Italian",4008,"bagn","bathroom",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"259",591,"bagna",4,0.000998003992015968,9.25,NA,2,NA,5,"Italian",4008,"bagn","wet (description)",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"260",595,"oh",1,0.000249500998003992,5,NA,NA,1,2,"Italian",4008,"oh","uh oh",1,"oh",1,2,0.000249500998003992,5,0,0,1
"261",601,"togliergli",1,0.000249500998003992,10,NA,NA,NA,10,"Italian",4008,"togl","take off",2,"levartela, togliergli",2,9.5,0.000499001996007984,8.5,0,0,0
"262",602,"bagni",2,0.000499001996007984,19,NA,NA,NA,5,"Italian",4008,"bagn","bath",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"263",602,"bagni",2,0.000499001996007984,19,NA,NA,NA,5,"Italian",4008,"bagn","bathroom",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"264",602,"bagni",2,0.000499001996007984,19,NA,NA,NA,5,"Italian",4008,"bagn","wet (description)",9,"bagnato, bagnati, bagnata, bagnare, bagnano, bagno, bagna, bagni, bagnava",19,6.33333333333333,0.00474051896207585,10.4722222222222,0,9,0
"265",603,"ombrello",2,0.000499001996007984,15.5,NA,1,NA,8,"Italian",4008,"ombrell","umbrella",1,"ombrello",2,8,0.000499001996007984,15.5,0,1,0
"266",604,"sapone",1,0.000249500998003992,8,NA,1,NA,6,"Italian",4008,"sapon","soap",1,"sapone",1,6,0.000249500998003992,8,0,1,0
"267",605,"pioggia",1,0.000249500998003992,6,NA,NA,NA,7,"Italian",4008,"piogg","rain",1,"pioggia",1,7,0.000249500998003992,6,0,0,0
"268",609,"alzarmi",1,0.000249500998003992,9,NA,NA,NA,7,"Italian",4008,"alzarm","stand",5,"alzarsi, alzarci, alzati, alzarmi, alzavano",5,7,0.00124750499001996,10,0,1,0
"269",611,"ciao",2,0.000499001996007984,3.5,1,1,NA,4,"Italian",4008,"cia","hi",1,"ciao",2,4,0.000499001996007984,3.5,1,1,0
"270",612,"mangiare",4,0.000998003992015968,6.5,NA,1,NA,8,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"271",617,"apriamo",1,0.000249500998003992,3,NA,NA,NA,7,"Italian",4008,"apriam","open",1,"apriamo",1,7,0.000249500998003992,3,0,0,0
"272",619,"grossa",1,0.000249500998003992,9,NA,1,NA,6,"Italian",4008,"gross","big",3,"grossa, grosso, grande",5,6,0.00124750499001996,6.11111111111111,1,3,0
"273",620,"grosso",1,0.000249500998003992,1,1,NA,NA,6,"Italian",4008,"gross","big",3,"grossa, grosso, grande",5,6,0.00124750499001996,6.11111111111111,1,3,0
"274",629,"zucchero",2,0.000499001996007984,5.5,NA,NA,NA,8,"Italian",4008,"zuccher","sugar",1,"zucchero",2,8,0.000499001996007984,5.5,0,0,0
"275",631,"prendo",1,0.000249500998003992,11,NA,NA,NA,6,"Italian",4008,"prend","take",8,"prendi, prendiamo, prendere, prende, prenderla, prendeva, prendo, prenderlo",16,7.625,0.00399201596806387,7.47916666666667,0,3,2
"276",642,"sedano",1,0.000249500998003992,4,NA,NA,NA,6,"Italian",4008,"sed","chair",3,"seduta, seduto, sedano",4,6,0.000998003992015968,6.66666666666667,1,1,0
"277",642,"sedano",1,0.000249500998003992,4,NA,NA,NA,6,"Italian",4008,"sed","sit",3,"seduta, seduto, sedano",4,6,0.000998003992015968,6.66666666666667,1,1,0
"278",643,"patata",2,0.000499001996007984,3,NA,1,NA,6,"Italian",4008,"pat","potato",1,"patata",2,6,0.000499001996007984,3,0,1,0
"279",646,"pasta",1,0.000249500998003992,2,NA,1,NA,5,"Italian",4008,"past","pasta",1,"pasta",1,5,0.000249500998003992,2,0,1,0
"280",647,"formaggio",1,0.000249500998003992,1,1,NA,NA,9,"Italian",4008,"formagg","cheese",1,"formaggio",1,9,0.000249500998003992,1,1,0,0
"281",648,"mangio",1,0.000249500998003992,3,NA,NA,NA,6,"Italian",4008,"mang","eat",8,"mangia, mangi, mangerà, mangiano, mangiato, mangiare, mangio, mangiata",20,7,0.00499001996007984,7.984375,0,5,0
"282",649,"grazie",2,0.000499001996007984,2,1,1,NA,6,"Italian",4008,"graz","thank you",1,"grazie",2,6,0.000499001996007984,2,1,1,0
"283",652,"aranciata",1,0.000249500998003992,4,NA,NA,NA,9,"Italian",4008,"aranc","orange (food)",1,"aranciata",1,9,0.000249500998003992,4,0,0,0
"284",653,"buona",1,0.000249500998003992,2,NA,1,NA,5,"Italian",4008,"buon","good",1,"buona",1,5,0.000249500998003992,2,0,1,0
"285",654,"tuo",1,0.000249500998003992,3,NA,NA,NA,3,"Italian",4008,"tuo","your",2,"a, tuo",53,2,0.0132235528942116,5.78846153846154,0,0,3
"286",656,"bua",2,0.000499001996007984,4.5,NA,1,NA,3,"Italian",4008,"bua","owie",1,"bua",2,3,0.000499001996007984,4.5,0,1,0
"287",659,"dorme",1,0.000249500998003992,3,NA,NA,1,5,"Italian",4008,"dorm","sleep",3,"dorme, dormiva, dormivano",3,7,0.000748502994011976,10,0,0,1
"288",664,"oggi",1,0.000249500998003992,8,NA,1,NA,4,"Italian",4008,"oggi","today",1,"oggi",1,4,0.000249500998003992,8,0,1,0
"289",670,"tuta",1,0.000249500998003992,5,NA,NA,NA,4,"Italian",4008,"tut","tracksuit",1,"tuta",1,4,0.000249500998003992,5,0,0,0
