word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
hovedet,64,64,7.03125,NA,32,1,7,Danish,195658,hoved,head,5,"hovedet, hoved, hovede, hovederne, hoveder",96,6.8,96,5.61425,2,53,1
ben,49,49,5.571428571428571,1,31,1,3,Danish,195658,ben,leg,3,"ben, benene, benet",78,4.666666666666667,78,6.543040293040293,1,45,2
kilde,6,6,2.3333333333333335,2,NA,2,5,Danish,195658,kild,tickle,3,"kilde, kilder, kilden",10,5.666666666666667,10,3,2,1,4
dine,44,44,7.954545454545454,NA,3,NA,4,Danish,195658,din,your,3,"din, dine, dit",285,3.3333333333333335,285,7.074200035488259,0,29,21
ville,27,27,7.592592592592593,NA,1,2,5,Danish,195658,vil,wanna,2,"vil, ville",792,4,792,6.853812636165577,1,6,417
elefant,23,23,5,NA,19,NA,7,Danish,195658,elefant,elephant,4,"elefant, elefanter, elefanten, elefanterne",43,9,43,4.925,2,28,3
åbnes,12,12,5.416666666666667,NA,8,NA,5,Danish,195658,åbn,open (action),5,"åbne, åbnet, åbnes, åbn, åbner",62,4.4,62,5.193809523809524,0,19,1
falde,22,22,9.136363636363637,NA,4,NA,5,Danish,195658,fald,fall,5,"falder, faldt, faldet, falde, fald",230,5.2,230,7.173625005511105,0,28,36
synge,59,59,7.135593220338983,NA,10,NA,5,Danish,195658,syng,sing,4,"synge, synges, synger, syng",80,5.25,80,6.12600356824264,0,18,5
give,75,75,7.6,NA,3,2,4,Danish,195658,giv,give,4,"giver, give, giv, givet",137,4.25,137,7.012379807692308,0,5,18
tørstig,30,30,4,NA,21,NA,7,Danish,195658,tørst,thirsty,1,tørstig,30,7,30,4,0,21,0
tegne,246,246,5.930894308943089,NA,70,11,5,Danish,195658,tegn,draw,5,"tegne, tegn, tegnet, tegner, tegnes",315,5.4,315,5.880902013033508,1,83,22
spiser,83,83,4.698795180722891,1,10,20,6,Danish,195658,spis,eat,4,"spise, spises, spiser, spis",196,5.25,196,5.313641102873031,1,34,25
tør,7,7,7.571428571428571,NA,NA,1,3,Danish,195658,tør,dry (description),5,"tørre, tør, tørret, tørrer, tørres",54,5.2,54,6.069285714285714,2,6,6
strømper,6,6,3.8333333333333335,1,2,NA,8,Danish,195658,strømp,sock,5,"strømpe, sok, strømper, sokker, strømpen",21,6.4,21,6.806666666666667,1,9,0
bord,27,27,6.481481481481482,1,20,1,4,Danish,195658,bord,table,3,"bordet, bord, borde",136,5,136,6.003086419753086,1,108,1
billeder,19,19,6.842105263157895,NA,8,NA,8,Danish,195658,billed,picture,4,"billeder, billede, billedet, billederne",61,8.25,61,7.341345281306715,2,25,0
hest,62,62,5.935483870967742,1,45,NA,4,Danish,195658,hest,horse,4,"hest, hesten, heste, hestene",156,5.5,156,5.75331541218638,4,88,13
morgen,15,15,8.466666666666667,NA,10,NA,6,Danish,195658,morg,morning,3,"morgen, morgenen, morges",23,6.666666666666667,23,8.28888888888889,0,16,0
synges,1,1,8,NA,1,NA,6,Danish,195658,syng,sing,4,"synge, synges, synger, syng",80,5.25,80,6.12600356824264,0,18,5
regnen,2,2,3,NA,1,1,6,Danish,195658,regn,rain,4,"regnen, regner, regnet, regne",15,5.75,15,6.628571428571428,0,5,1
ude,119,119,7.050420168067227,1,16,14,3,Danish,195658,ude,out of,1,ude,119,3,119,7.050420168067227,1,16,14
juice,25,25,5.24,2,18,NA,5,Danish,195658,juic,juice,2,"juice, juicen",31,5.5,31,5.453333333333333,3,21,0
appelsin,2,2,5,NA,1,NA,8,Danish,195658,appelsin,orange (food),3,"appelsin, appelsinerne, appelsiner",8,10,8,6.666666666666667,0,4,0
allerede,6,6,4.333333333333333,NA,3,NA,8,Danish,195658,all,all,2,"alle, allerede",151,6,151,6.418390804597701,0,5,20
taget,43,43,8.372093023255815,NA,13,NA,5,Danish,195658,tag,take,5,"tager, tage, tag, taget, tages",628,4.4,628,6.6058480225330944,0,35,48
fald,50,50,8.5,NA,12,NA,4,Danish,195658,fald,fall,5,"falder, faldt, faldet, falde, fald",230,5.2,230,7.173625005511105,0,28,36
vente,42,42,6.642857142857143,NA,5,NA,5,Danish,195658,vent,wait,3,"vent, vente, venter",112,5,112,6.4288451012588945,6,13,25
benene,16,16,6.75,NA,11,NA,6,Danish,195658,ben,leg,3,"ben, benene, benet",78,4.666666666666667,78,6.543040293040293,1,45,2
varmen,2,2,5,NA,2,NA,6,Danish,195658,varm,hot,4,"varmen, varm, varmere, varme",32,5.5,32,4.901785714285714,0,26,0
hjælper,18,18,5.777777777777778,NA,2,NA,7,Danish,195658,hjælp,help,3,"hjælpe, hjælper, hjælp",140,6,140,5.352706552706553,1,12,2
sættes,30,30,6.433333333333334,NA,2,2,6,Danish,195658,sæt,put,9,"putter, putte, sætte, sætter, put, sættes, sæt, puttes, puttet",683,5.111111111111111,683,6.437045529269593,1,9,75
flaske,5,5,7,NA,4,NA,6,Danish,195658,flask,bottle,3,"flaske, flasken, flasker",11,6.666666666666667,11,6.916666666666667,1,8,0
store,68,68,7.8088235294117645,NA,10,1,5,Danish,195658,stor,big,2,"stor, store",201,4.5,201,6.987118531623175,1,45,6
ride,14,14,6.785714285714286,NA,3,4,4,Danish,195658,rid,ride,3,"ride, ridder, rider",18,5,18,5.7063492063492065,0,3,4
bluse,10,10,6.6,NA,5,1,5,Danish,195658,blus,shirt,2,"bluse, blusen",15,5.5,15,6.6,0,6,1
arbejdet,3,3,4.333333333333333,NA,3,NA,8,Danish,195658,arbejd,work (place),4,"arbejdet, arbejde, arbejder, arbejdes",12,7.75,12,4.058333333333334,0,11,1
forsigtige,3,3,8,NA,2,NA,10,Danish,195658,forsig,careful,3,"forsigtig, forsigtige, forsigtigt",38,9.666666666666666,38,5.2814009661835755,9,16,2
bolde,4,4,2.75,NA,3,NA,5,Danish,195658,bold,ball,3,"bolden, bold, bolde",178,5,178,3.8876637797024207,4,118,3
bide,30,30,6.3,1,11,NA,4,Danish,195658,bid,bite,5,"bid, bidder, bide, bider, bides",126,4.6,126,5.9248709315375985,7,34,13
sutte,5,5,7.4,NA,1,NA,5,Danish,195658,sut,pacifier,5,"sutte, sut, sutten, sutter, suttet",50,5.2,50,9.915574229691877,4,30,1
næsen,42,42,5.785714285714286,1,28,NA,5,Danish,195658,næs,nose,3,"næse, næsen, næser",88,4.666666666666667,88,6.731601731601732,2,60,0
bukser,30,30,6.3,2,12,1,6,Danish,195658,buks,pants,2,"bukserne, bukser",54,7,54,5.858333333333333,2,20,3
tages,4,4,6.25,NA,NA,NA,5,Danish,195658,tag,take,5,"tager, tage, tag, taget, tages",628,4.4,628,6.6058480225330944,0,35,48
sparke,15,15,7.4,NA,3,NA,6,Danish,195658,spark,kick,4,"sparke, sparker, sparket, spark",57,6.25,57,5.606944444444444,1,12,23
smider,8,8,5.5,NA,NA,4,6,Danish,195658,smid,throw,4,"smider, smid, smide, smides",26,5.25,26,5.758333333333333,0,0,5
puste,16,16,5.375,2,7,NA,5,Danish,195658,pust,blow,3,"puste, pust, puster",18,5,18,4.791666666666667,2,7,1
kruset,1,1,7,NA,1,NA,6,Danish,195658,krus,cup,6,"kop, koppen, kruset, kopper, krus, kopperne",85,5.5,85,5.838309566250743,2,55,3
beskidt,13,13,6.461538461538462,1,8,NA,7,Danish,195658,beskid,dirty,1,beskidt,13,7,13,6.461538461538462,1,8,0
vand,68,68,7.544117647058823,NA,32,NA,4,Danish,195658,vand,water (beverage),4,"vand, vandet, vandt, vander",124,5.25,124,6.388387902330743,0,71,1
vand,68,68,7.544117647058823,NA,32,NA,4,Danish,195658,vand,water (not beverage),4,"vand, vandet, vandt, vander",124,5.25,124,6.388387902330743,0,71,1
leger,93,93,6.924731182795699,NA,12,5,5,Danish,195658,leg,play,5,"lege, leger, leget, leg, legen",369,4.4,369,7.268412903225807,1,46,8
ballon,5,5,3.4,1,4,NA,6,Danish,195658,ballon,balloon,3,"ballon, balloner, ballonen",13,7.333333333333333,13,4.466666666666667,5,5,0
bagved,26,26,5.461538461538462,3,18,1,6,Danish,195658,bagved,back (location),1,bagved,26,6,26,5.461538461538462,3,18,1
legetøj,12,12,5.666666666666667,1,7,NA,7,Danish,195658,legetøj,toy (object),3,"legetøj, legetøjs, legetøjet",15,8,15,5.722222222222222,1,8,0
vov,23,23,2.130434782608696,14,5,2,3,Danish,195658,vov,woof woof,1,vov,23,3,23,2.130434782608696,14,5,2
mjav,1,1,3,NA,1,NA,4,Danish,195658,mjav,meow,2,"mjav, mjaver",2,5,2,2.5,0,1,1
varm,28,28,4.607142857142857,NA,23,NA,4,Danish,195658,varm,hot,4,"varmen, varm, varmere, varme",32,5.5,32,4.901785714285714,0,26,0
gris,64,64,4.953125,1,49,NA,4,Danish,195658,gris,pig,4,"grise, gris, grisen, griser",168,5.25,168,4.287312257751938,4,84,26
grisen,86,86,4.662790697674419,2,25,26,6,Danish,195658,gris,pig,4,"grise, gris, grisen, griser",168,5.25,168,4.287312257751938,4,84,26
trøje,3,3,4.666666666666667,NA,1,NA,5,Danish,195658,trøj,sweater,2,"trøjen, trøje",10,5.5,10,4.761904761904762,0,3,0
pust,1,1,4,NA,NA,1,4,Danish,195658,pust,blow,3,"puste, pust, puster",18,5,18,4.791666666666667,2,7,1
hurtig,5,5,5.6,NA,2,NA,6,Danish,195658,hurt,fast,3,"hurtig, hurtigt, hurtigere",29,7.333333333333333,29,7.05,0,11,0
kikke,4,4,6.5,NA,NA,NA,5,Danish,195658,kik,cracker,1,kikke,4,5,4,6.5,0,0,0
arme,8,8,6.25,NA,6,2,4,Danish,195658,arm,arm,4,"armene, arme, arm, armen",36,4.5,36,5.7875,0,18,3
skubbe,32,32,5.8125,NA,9,NA,6,Danish,195658,skub,push,5,"skubbe, skubbet, skubber, skub, skubbes",94,6.2,94,4.290343137254902,1,13,20
sæt,71,71,4.788732394366197,NA,1,39,3,Danish,195658,sæt,put,9,"putter, putte, sætte, sætter, put, sættes, sæt, puttes, puttet",683,5.111111111111111,683,6.437045529269593,1,9,75
giraf,12,12,4.333333333333333,NA,10,NA,5,Danish,195658,giraf,giraffe,3,"giraf, giraffen, giraffer",19,7,19,4.333333333333333,0,17,0
oppe,91,91,7.747252747252747,NA,7,14,4,Danish,195658,opp,up,2,"op, oppe",677,3,677,7.0621929265273975,15,257,47
senere,7,7,6.714285714285714,NA,7,NA,6,Danish,195658,sen,later,1,senere,7,6,7,6.714285714285714,0,7,0
kosten,3,3,7.666666666666667,NA,2,NA,6,Danish,195658,kost,broom,3,"kosten, kost, koste",5,5,5,7.222222222222222,0,2,0
gyng,1,1,1,1,NA,NA,4,Danish,195658,gyng,swing (action),4,"gynge, gyng, gyngen, gynger",23,5.25,23,3.716666666666667,1,14,0
gyng,1,1,1,1,NA,NA,4,Danish,195658,gyng,swing (object),4,"gynge, gyng, gyngen, gynger",23,5.25,23,3.716666666666667,1,14,0
græder,92,92,4.565217391304348,2,26,20,6,Danish,195658,græd,cry,2,"græder, græd",95,5,95,5.115942028985508,2,26,20
knappes,6,6,4.666666666666667,NA,2,NA,7,Danish,195658,knap,button,7,"knappes, knappe, knap, knapper, knapperne, knappet, knappen",48,6.714285714285714,48,5.890692640692641,0,21,0
av,108,108,2.2685185185185186,60,16,30,2,Danish,195658,av,ouch,1,av,108,2,108,2.2685185185185186,60,16,30
tegn,13,13,4.461538461538462,NA,NA,7,4,Danish,195658,tegn,draw,5,"tegne, tegn, tegnet, tegner, tegnes",315,5.4,315,5.880902013033508,1,83,22
knappe,8,8,5,NA,1,NA,6,Danish,195658,knap,button,7,"knappes, knappe, knap, knapper, knapperne, knappet, knappen",48,6.714285714285714,48,5.890692640692641,0,21,0
kig,32,32,4.5,3,6,13,3,Danish,195658,kig,look,4,"kig, kigge, kigger, kigget",295,5,295,6.444804815334268,4,53,20
fræk,7,7,4.285714285714286,NA,4,NA,4,Danish,195658,fræk,bad,2,"fræk, frække",10,5,10,3.8095238095238093,0,5,1
ødelægger,13,13,6.6923076923076925,NA,NA,1,9,Danish,195658,ødelæg,break,3,"ødelægger, ødelægge, ødelægges",31,8.666666666666666,31,6.819004524886878,0,4,1
tunge,24,24,5.75,1,15,NA,5,Danish,195658,tung,tongue,4,"tung, tunge, tungen, tungt",51,5,51,4.621875,2,31,1
blomsten,3,3,4.666666666666667,NA,3,NA,8,Danish,195658,blomst,flower,4,"blomsten, blomst, blomster, blomsterne",53,8,53,5.476325757575758,7,35,1
arbejde,5,5,5.4,NA,5,NA,7,Danish,195658,arbejd,work (place),4,"arbejdet, arbejde, arbejder, arbejdes",12,7.75,12,4.058333333333334,0,11,1
fine,21,21,7.285714285714286,NA,1,3,4,Danish,195658,fin,fine,2,"fin, fine",76,3.5,76,6.261038961038961,0,25,4
fingeren,8,8,6.25,NA,3,NA,8,Danish,195658,fing,finger,2,"finger, fingeren",16,7,16,6.3125,0,9,0
skovl,11,11,5.7272727272727275,NA,7,NA,5,Danish,195658,skovl,shovel,2,"skovl, skovlen",15,6,15,5.363636363636363,0,9,0
dit,29,29,6.758620689655173,NA,1,3,3,Danish,195658,dit,your,3,"din, dine, dit",285,3.3333333333333335,285,7.074200035488259,0,29,21
hår,60,60,5.5,3,36,NA,3,Danish,195658,hår,hair,2,"håret, hår",70,4,70,5.7,3,43,0
sulten,2,2,6,NA,1,NA,6,Danish,195658,sult,hungry,1,sulten,2,6,2,6,0,1,0
kigge,186,186,7.311827956989247,1,40,NA,5,Danish,195658,kig,look,4,"kig, kigge, kigger, kigget",295,5,295,6.444804815334268,4,53,20
benet,13,13,7.3076923076923075,NA,3,1,5,Danish,195658,ben,leg,3,"ben, benene, benet",78,4.666666666666667,78,6.543040293040293,1,45,2
kyse,1,1,1,1,NA,NA,4,Danish,195658,kys,kiss,6,"kyse, kys, kysser, kysse, kysses, kysset",57,5,57,3.959126984126984,2,25,3
lære,13,13,7,NA,1,NA,4,Danish,195658,lær,teacher,2,"lære, lærer",18,4.5,18,8.1,0,3,0
telefonen,4,4,3.5,NA,3,NA,9,Danish,195658,telefon,telephone,2,"telefon, telefonen",14,8,14,3.8,2,8,0
bade,7,7,6.428571428571429,NA,5,NA,4,Danish,195658,bad,bath,2,"bade, bad",22,3.5,22,6.314285714285715,0,19,0
bad,15,15,6.2,NA,14,NA,3,Danish,195658,bad,bath,2,"bade, bad",22,3.5,22,6.314285714285715,0,19,0
tænde,12,12,6.166666666666667,NA,1,NA,5,Danish,195658,tænd,tooth,6,"tænde, tændt, tænderne, tænder, tændes, tændte",40,6,40,6.386111111111111,0,20,0
toget,171,171,6.035087719298246,3,60,20,5,Danish,195658,tog,train,4,"tog, toget, togene, toge",263,4.5,263,6.209921355111918,4,95,22
æsken,9,9,7.111111111111111,1,7,NA,5,Danish,195658,æsk,box,6,"kasse, kassen, æsken, kasserne, kasser, æsk",120,5.5,120,7.074268269213947,1,84,1
ingen,64,64,6.3125,NA,3,1,5,Danish,195658,ing,none,1,ingen,64,5,64,6.3125,0,3,1
balloner,6,6,2.5,4,NA,NA,8,Danish,195658,ballon,balloon,3,"ballon, balloner, ballonen",13,7.333333333333333,13,4.466666666666667,5,5,0
sko,44,44,6.136363636363637,2,26,NA,3,Danish,195658,sko,shoe,1,sko,44,3,44,6.136363636363637,2,26,0
kolde,3,3,6.666666666666667,NA,NA,NA,5,Danish,195658,kold,cold,4,"kolde, koldt, kold, koldere",16,5.25,16,5.223809523809524,0,11,0
læse,203,203,7,NA,47,1,4,Danish,195658,læs,read,4,"læse, læser, læsse, læs",225,4.25,225,5.958333333333333,0,48,3
bogen,30,30,6.766666666666667,1,19,NA,5,Danish,195658,bog,book,2,"bog, bogen",131,4,131,6.863531353135313,2,74,0
kaniner,12,12,5.916666666666667,1,6,NA,7,Danish,195658,kanin,bunny,6,"kaniner, kanin, kaninen, kanins, kaninens, kaninerne",78,7,78,5.394936204146731,8,42,4
klapvogn,9,9,4.333333333333333,NA,6,NA,8,Danish,195658,klapvogn,stroller,3,"klapvogn, barnevognen, barnevogn",15,9.333333333333334,15,5.666666666666667,0,11,0
and,23,23,5.434782608695652,NA,19,NA,3,Danish,195658,and,duck,4,"anden, andet, and, anders",369,4.75,369,6.904150197628459,0,94,2
rap,17,17,2.5294117647058822,5,11,NA,3,Danish,195658,rap,quack quack,4,"rap, rappen, rapper, rapperen",20,5.75,20,3.6323529411764706,5,12,1
blomst,20,20,4.25,2,17,NA,6,Danish,195658,blomst,flower,4,"blomsten, blomst, blomster, blomsterne",53,8,53,5.476325757575758,7,35,1
bamme,1,1,2,NA,1,NA,5,Danish,195658,bam,teddybear,6,"bamsen, bamse, bamme, bamer, bam, bamsens",194,5.166666666666667,194,4.060325476992143,7,105,18
giv,26,26,4.730769230769231,NA,1,14,3,Danish,195658,giv,give,4,"giver, give, giv, givet",137,4.25,137,7.012379807692308,0,5,18
giraffen,6,6,4.666666666666667,NA,6,NA,8,Danish,195658,giraf,giraffe,3,"giraf, giraffen, giraffer",19,7,19,4.333333333333333,0,17,0
nøglen,4,4,3.75,NA,4,NA,6,Danish,195658,nøgl,keys,3,"nøglen, nøgle, nøgler",12,5.666666666666667,12,4.938888888888889,0,9,0
danse,26,26,3.8461538461538463,7,7,3,5,Danish,195658,dans,dance,2,"danse, danser",30,5.5,30,3.7980769230769234,7,8,3
far,84,84,4.9523809523809526,3,34,9,3,Danish,195658,far,daddy,8,"farligt, farlig, far, faren, farens, farlige, fars, farende",150,5.625,150,7.063668084788775,4,54,14
puttes,2,2,5.5,NA,NA,NA,6,Danish,195658,put,put,9,"putter, putte, sætte, sætter, put, sættes, sæt, puttes, puttet",683,5.111111111111111,683,6.437045529269593,1,9,75
smid,1,1,3,NA,NA,1,4,Danish,195658,smid,throw,4,"smider, smid, smide, smides",26,5.25,26,5.758333333333333,0,0,5
tegnet,23,23,7.956521739130435,NA,9,NA,6,Danish,195658,tegn,draw,5,"tegne, tegn, tegnet, tegner, tegnes",315,5.4,315,5.880902013033508,1,83,22
glasset,3,3,10,NA,1,NA,7,Danish,195658,glas,glass,2,"glasset, glas",6,5.5,6,9.666666666666668,0,3,0
drikker,18,18,6.888888888888889,NA,2,2,7,Danish,195658,drik,drink (action),3,"drikke, drikker, drik",79,5.666666666666667,79,7.013810420590081,0,22,6
mer,4,4,1.75,3,1,NA,3,Danish,195658,mer,more,2,"mere, mer",427,3.5,427,3.95419621749409,6,238,12
våd,12,12,5.583333333333333,NA,8,NA,3,Danish,195658,våd,wet (description),2,"våd, våde",14,3.5,14,9.041666666666666,0,8,0
hvorfor,203,203,5.270935960591133,7,5,158,7,Danish,195658,hvorfor,why,1,hvorfor,203,7,203,5.270935960591133,7,5,158
fut,14,14,4.642857142857143,3,5,3,3,Danish,195658,fut,choo choo,2,"fut, futte",18,4,18,5.946428571428571,3,6,3
æblet,4,4,4,NA,4,NA,5,Danish,195658,æbl,apple,3,"æble, æblet, æbler",20,4.666666666666667,20,5.5476190476190474,1,13,0
smide,15,15,7.533333333333333,NA,NA,NA,5,Danish,195658,smid,throw,4,"smider, smid, smide, smides",26,5.25,26,5.758333333333333,0,0,5
jakke,11,11,7.363636363636363,NA,3,NA,5,Danish,195658,jak,jacket,2,"jakke, jakken",16,5.5,16,6.181818181818182,0,5,0
billede,29,29,8.448275862068966,2,9,NA,7,Danish,195658,billed,picture,4,"billeder, billede, billedet, billederne",61,8.25,61,7.341345281306715,2,25,0
trækkes,6,6,6,NA,NA,NA,7,Danish,195658,træk,pull,4,"træk, trække, trækkes, trækker",211,6,211,5.830932510885341,5,31,14
knap,11,11,5.818181818181818,NA,6,NA,4,Danish,195658,knap,button,7,"knappes, knappe, knap, knapper, knapperne, knappet, knappen",48,6.714285714285714,48,5.890692640692641,0,21,0
mund,22,22,5.318181818181818,NA,15,NA,4,Danish,195658,mund,mouth,2,"munden, mund",68,5,68,6.289525691699605,1,49,0
brandbil,2,2,5.5,NA,2,NA,8,Danish,195658,brandbil,firetruck,2,"brandbil, brandbilen",4,9,4,4.25,0,4,0
pigen,88,88,5.7272727272727275,2,23,11,5,Danish,195658,pig,girl,6,"pigen, pige, pigens, pigerne, piger, pigge",145,5.333333333333333,145,6.602958152958153,3,53,11
børster,5,5,5.2,NA,NA,1,7,Danish,195658,børst,brush (object),3,"børster, børste, børst",17,6,17,8.157575757575758,0,4,2
vasker,15,15,6.666666666666667,NA,NA,2,6,Danish,195658,vask,sink,6,"vasker, vaskes, vask, vaske, vasket, vasken",54,5.5,54,5.4040027605245,0,6,4
vasker,15,15,6.666666666666667,NA,NA,2,6,Danish,195658,vask,wash,6,"vasker, vaskes, vask, vaske, vasket, vasken",54,5.5,54,5.4040027605245,0,6,4
ansigtet,2,2,9.5,NA,1,NA,8,Danish,195658,ans,face,1,ansigtet,2,8,2,9.5,0,1,0
sæbe,5,5,5.4,NA,2,NA,4,Danish,195658,sæb,soap,1,sæbe,5,4,5,5.4,0,2,0
morgenmad,9,9,5.888888888888889,1,6,NA,9,Danish,195658,morgenmad,breakfast,1,morgenmad,9,9,9,5.888888888888889,1,6,0
sparker,36,36,3.361111111111111,NA,9,22,7,Danish,195658,spark,kick,4,"sparke, sparker, sparket, spark",57,6.25,57,5.606944444444444,1,12,23
barnevognen,3,3,7,NA,2,NA,11,Danish,195658,barnevogn,stroller,3,"klapvogn, barnevognen, barnevogn",15,9.333333333333334,15,5.666666666666667,0,11,0
bamer,1,1,2,NA,1,NA,5,Danish,195658,bam,teddybear,6,"bamsen, bamse, bamme, bamer, bam, bamsens",194,5.166666666666667,194,4.060325476992143,7,105,18
hjemme,28,28,6.25,NA,9,3,6,Danish,195658,hjem,home,2,"hjem, hjemme",61,5,61,7.367424242424242,0,24,3
kigger,69,69,6.217391304347826,NA,6,7,6,Danish,195658,kig,look,4,"kig, kigge, kigger, kigget",295,5,295,6.444804815334268,4,53,20
nøgle,5,5,5.4,NA,2,NA,5,Danish,195658,nøgl,keys,3,"nøglen, nøgle, nøgler",12,5.666666666666667,12,4.938888888888889,0,9,0
dukkens,5,5,5.6,NA,NA,NA,7,Danish,195658,duk,doll,8,"dukken, dukke, dukkens, dukker, dukkes, dukkerne, dukkernes, duk",245,6.25,245,5.783318965517241,6,149,7
blusen,5,5,6.6,NA,1,NA,6,Danish,195658,blus,shirt,2,"bluse, blusen",15,5.5,15,6.6,0,6,1
æsel,4,4,8,NA,3,NA,4,Danish,195658,æsel,donkey,2,"æsel, æselet",5,5,5,9,0,3,0
hjort,8,8,5.625,NA,7,NA,5,Danish,195658,hjort,deer,3,"hjort, hjorten, hjorte",13,6,13,5.125,0,12,0
mand,41,41,6.195121951219512,NA,21,NA,4,Danish,195658,mand,man,3,"mand, manden, mandens",79,5.666666666666667,79,6.92089650626236,0,29,4
ske,5,5,5.6,1,2,NA,3,Danish,195658,ske,spoon,1,ske,5,3,5,5.6,1,2,0
gaffel,1,1,4,NA,1,NA,6,Danish,195658,gaffel,fork,1,gaffel,1,6,1,4,0,1,0
sofa,5,5,4.2,NA,4,1,4,Danish,195658,sofa,couch,2,"sofa, sofaen",16,5,16,5.554545454545455,0,13,1
potte,5,5,5.4,NA,3,NA,5,Danish,195658,pot,potty,5,"potte, poten, poter, pote, potten",20,5,20,7.42,0,9,0
fugl,64,64,5.578125,4,39,1,4,Danish,195658,fugl,bird,5,"fugl, fugle, fuglen, fuglene, fuglerede",159,6.2,159,4.823481341189675,5,80,16
morfar,12,12,6.416666666666667,NA,6,1,6,Danish,195658,morfar,grandpa,4,"morfar, farfar, farfars, morfars",24,6.5,24,5.229166666666667,1,11,2
seng,33,33,7.03030303030303,1,18,NA,4,Danish,195658,seng,bed,4,"seng, sengen, senge, sengene",59,5.5,59,6.764928698752228,1,34,0
trækker,26,26,7.3076923076923075,NA,4,1,7,Danish,195658,træk,pull,4,"træk, trække, trækkes, trækker",211,6,211,5.830932510885341,5,31,14
sover,67,67,4.432835820895522,NA,23,18,5,Danish,195658,sov,sleep,5,"sove, sover, sov, sovet, sovs",165,4.2,165,5.433693600960714,0,74,20
lys,51,51,5.901960784313726,NA,21,NA,3,Danish,195658,lys,light (object),4,"lys, lyset, lyser, lyse",78,4.25,78,5.8088235294117645,0,34,1
tegner,27,27,6.555555555555555,1,3,4,6,Danish,195658,tegn,draw,5,"tegne, tegn, tegnet, tegner, tegnes",315,5.4,315,5.880902013033508,1,83,22
fugle,11,11,5.545454545454546,NA,9,NA,5,Danish,195658,fugl,bird,5,"fugl, fugle, fuglen, fuglene, fuglerede",159,6.2,159,4.823481341189675,5,80,16
tegnes,6,6,4.5,NA,1,NA,6,Danish,195658,tegn,draw,5,"tegne, tegn, tegnet, tegner, tegnes",315,5.4,315,5.880902013033508,1,83,22
dyne,13,13,5.384615384615385,2,4,NA,4,Danish,195658,dyn,blanket,3,"dyne, dyner, dynen",20,4.666666666666667,20,4.017094017094017,4,7,0
fjernsynet,27,27,7.148148148148148,2,19,NA,10,Danish,195658,fjernsyn,tv,3,"fjernsynet, fjernsyn, tv",59,6.666666666666667,59,6.457984866587017,6,38,1
ødelægge,17,17,6.764705882352941,NA,3,NA,8,Danish,195658,ødelæg,break,3,"ødelægger, ødelægge, ødelægges",31,8.666666666666666,31,6.819004524886878,0,4,1
lukket,14,14,5.214285714285714,NA,9,NA,6,Danish,195658,luk,close,5,"lukke, lukkes, lukker, lukket, luk",65,5.2,65,4.749060616802552,1,15,4
støvle,2,2,6.5,1,NA,NA,6,Danish,195658,støvl,boots,3,"støvle, støvlerne, støvler",7,7.333333333333333,7,5.722222222222222,2,1,1
øje,33,33,6.181818181818182,1,18,1,3,Danish,195658,øje,eye,1,øje,33,3,33,6.181818181818182,1,18,1
kys,7,7,4.571428571428571,1,6,NA,3,Danish,195658,kys,kiss,6,"kyse, kys, kysser, kysse, kysses, kysset",57,5,57,3.959126984126984,2,25,3
bider,81,81,4.172839506172839,2,20,13,5,Danish,195658,bid,bite,5,"bid, bidder, bide, bider, bides",126,4.6,126,5.9248709315375985,7,34,13
klokken,31,31,5.645161290322581,NA,9,2,7,Danish,195658,klok,clock,2,"klokken, klokke",33,6.5,33,5.57258064516129,0,11,2
babyen,52,52,4.826923076923077,NA,20,1,6,Danish,195658,baby,baby,3,"babyen, baby, babyer",91,5.333333333333333,91,5.3497150997151,0,52,1
rappen,1,1,3,NA,NA,1,6,Danish,195658,rap,quack quack,4,"rap, rappen, rapper, rapperen",20,5.75,20,3.6323529411764706,5,12,1
hjorten,4,4,3.75,NA,4,NA,7,Danish,195658,hjort,deer,3,"hjort, hjorten, hjorte",13,6,13,5.125,0,12,0
hesten,90,90,4.411111111111111,3,39,13,6,Danish,195658,hest,horse,4,"hest, hesten, heste, hestene",156,5.5,156,5.75331541218638,4,88,13
søde,4,4,5.75,NA,1,NA,4,Danish,195658,sød,cute,2,"sød, søde",85,3.5,85,5.251543209876543,0,60,0
hånd,36,36,5.916666666666667,NA,28,NA,4,Danish,195658,hånd,hand,2,"hånden, hånd",84,5,84,6.354166666666667,0,65,1
rapper,1,1,6,NA,NA,NA,6,Danish,195658,rap,quack quack,4,"rap, rappen, rapper, rapperen",20,5.75,20,3.6323529411764706,5,12,1
øre,16,16,5.875,2,9,NA,3,Danish,195658,øre,ear,1,øre,16,3,16,5.875,2,9,0
kasserne,3,3,10.666666666666666,NA,NA,NA,8,Danish,195658,kas,box,6,"kasse, kassen, æsken, kasserne, kasser, æsk",120,5.5,120,7.074268269213947,1,84,1
leget,15,15,9.333333333333334,NA,NA,1,5,Danish,195658,leg,play,5,"lege, leger, leget, leg, legen",369,4.4,369,7.268412903225807,1,46,8
